measurement type,taxon,new  taxon,vs_vegetation_taxon_count_calc,observation note,identified?,voucher?,hedge?,number of plants,number of plants front,number of plants back,taxon,new  taxon,vs_vegetation_taxon_group_calc,observation note,identified?,voucher?,hedge?,height of plant (m),plant width north-south (m),plant width east-west (m),clinometer distance (m),top of plant (deg),base of plant (deg),shrub shape,shrub class,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
,Fabaceae,,Fabaceae,,no,no,no,,0,1,,,,,,,,,,,,,,,,1166,ESCA_shrub_survey,74,242318516,429054b6-06eb-4808-aa3f-bceb3ec7cc34,2023-05-30 23:38:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Phoenix roebelenii,,Phoenix roebelenii,,yes,no,no,,0,3,,,,,,,,,,,,,,,,1167,ESCA_shrub_survey,74,242318516,429054b6-06eb-4808-aa3f-bceb3ec7cc34,2023-05-30 23:38:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Tecoma stans,,Tecoma stans,,yes,no,no,,0,3,,,,,,,,,,,,,,,,1168,ESCA_shrub_survey,74,242318516,429054b6-06eb-4808-aa3f-bceb3ec7cc34,2023-05-30 23:38:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Tecomaria capensis,,Tecomaria capensis,,yes,no,yes,,,,,,,,,,,,,,,,,,,1169,ESCA_shrub_survey,74,242318516,429054b6-06eb-4808-aa3f-bceb3ec7cc34,2023-05-30 23:38:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Fabaceae,,Fabaceae,,no,no,no,1,,,,,,,,,,,,,,,,,,1170,ESCA_shrub_survey,75,242318548,40ca1df9-db14-4859-9b1e-3beb3fc9cfd4,2023-05-30 23:38:39,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Fabaceae,,Fabaceae,,no,no,no,,,,,,,,,1171,ESCA_shrub_survey,75,242318548,40ca1df9-db14-4859-9b1e-3beb3fc9cfd4,2023-05-30 23:38:39,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Bougainvillea,,Bougainvillea,,no,no,no,5,,,,,,,,,,,,,,,,,,1172,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Bougainvillea,,Bougainvillea,,no,no,no,,,,,,,,,1173,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lantana camara,,Lantana camara,,yes,no,no,3,,,,,,,,,,,,,,,,,,1174,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lantana camara,,Lantana camara,,yes,no,no,,,,,,,,,1175,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Nerium oleander,,Nerium oleander,,yes,no,no,20,,,,,,,,,,,,,,,,,,1176,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Nerium oleander,,Nerium oleander,,yes,no,no,,,,,,,,,1177,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Tecoma stans,,Tecoma stans,,yes,no,no,4,,,,,,,,,,,,,,,,,,1178,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Tecoma stans,,Tecoma stans,,yes,no,no,,,,,,,,,1179,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Caesalpinia mexicana,,Caesalpinia mexicana,,yes,no,no,1,,,,,,,,,,,,,,,,,,1180,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Caesalpinia mexicana,,Caesalpinia mexicana,,yes,no,no,,,,,,,,,1181,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rhus lancea,,Rhus lancea,,yes,no,no,1,,,,,,,,,,,,,,,,,,1182,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rhus lancea,,Rhus lancea,,yes,no,no,,,,,,,,,1183,ESCA_shrub_survey,76,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Leucophyllum,,Leucophyllum,,no,no,no,,10,0,,,,,,,,,,,,,,,,1184,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Bougainvillea,,Bougainvillea,,no,no,no,,5,10,,,,,,,,,,,,,,,,1185,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Lantana camara,,Lantana camara,,yes,no,no,,11,3,,,,,,,,,,,,,,,,1186,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Ruellia brittoniana,,Ruellia brittoniana,,yes,no,no,,6,0,,,,,,,,,,,,,,,,1187,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,,13,0,,,,,,,,,,,,,,,,1188,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Tecomaria capensis,,Tecomaria capensis,,yes,no,yes,,,,,,,,,,,,,,,,,,,1189,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Nerium oleander,,Nerium oleander,,yes,no,no,,0,14,,,,,,,,,,,,,,,,1190,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Tecoma stans,,Tecoma stans,,yes,no,no,,0,5,,,,,,,,,,,,,,,,1191,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Caesalpinia mexicana,,Caesalpinia mexicana,,yes,no,no,,0,2,,,,,,,,,,,,,,,,1192,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Rhus lancea,,Rhus lancea,,yes,no,no,,0,1,,,,,,,,,,,,,,,,1193,ESCA_shrub_survey,77,242318621,39e955c4-c103-47fb-90e7-f01c3a82e7e1,2023-05-30 23:39:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Sphaeralcea ambigua,,Sphaeralcea ambigua,,yes,no,no,3,,,,,,,,,,,,,,,,,,1194,ESCA_shrub_survey,78,242612601,ef1b903f-c8a9-4b8e-8149-b246a8de22fa,2023-05-31 21:54:17,,,submitted_via_web,caplter_leia,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Sphaeralcea ambigua,,Sphaeralcea ambigua,,yes,no,no,,,,,,,,,1195,ESCA_shrub_survey,78,242612601,ef1b903f-c8a9-4b8e-8149-b246a8de22fa,2023-05-31 21:54:17,,,submitted_via_web,caplter_leia,vTX45p8bLFoQxtzU4JxqKd,
count,Bougainvillea,,Bougainvillea,,no,no,no,4,,,,,,,,,,,,,,,,,,1196,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Bougainvillea,,Bougainvillea,,no,no,no,,,,,,,,,1197,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Callistemon viminalis,,Callistemon viminalis,,yes,no,no,5,,,,,,,,,,,,,,,,,,1198,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Callistemon viminalis,,Callistemon viminalis,,yes,no,no,,,,,,,,,1199,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Echinocactus grusonii,,Echinocactus grusonii,,yes,no,no,3,,,,,,,,,,,,,,,,,,1200,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Echinocactus grusonii,,Echinocactus grusonii,,yes,no,no,,,,,,,,,1201,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lantana camara,,Lantana camara,,yes,no,no,1,,,,,,,,,,,,,,,,,,1202,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lantana camara,,Lantana camara,,yes,no,no,,,,,,,,,1203,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,1,,,,,,,,,,,,,,,,,,1204,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,,,,,,,,,1205,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Leucophyllum,,Leucophyllum,,no,no,no,3,,,,,,,,,,,,,,,,,,1206,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Leucophyllum,,Leucophyllum,,no,no,no,,,,,,,,,1207,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Pittosporum tobira,,Pittosporum tobira,,yes,no,no,3,,,,,,,,,,,,,,,,,,1208,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Pittosporum tobira,,Pittosporum tobira,,yes,no,no,,,,,,,,,1209,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Tecomaria capensis,,Tecomaria capensis,,yes,no,no,1,,,,,,,,,,,,,,,,,,1210,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Tecomaria capensis,,Tecomaria capensis,,yes,no,no,,,,,,,,,1211,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Aloe,,Aloe,,no,no,no,2,,,,,,,,,,,,,,,,,,1212,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Aloe,,Aloe,,no,no,no,,,,,,,,,1213,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rosa,,Rosa,,no,no,no,1,,,,,,,,,,,,,,,,,,1214,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rosa,,Rosa,,no,no,no,,,,,,,,,1215,ESCA_shrub_survey,79,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Bougainvillea,,Bougainvillea,,no,no,no,,4,0,,,,,,,,,,,,,,,,1216,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Callistemon viminalis,,Callistemon viminalis,,yes,no,no,,5,0,,,,,,,,,,,,,,,,1217,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Echinocactus grusonii,,Echinocactus grusonii,,yes,no,no,,4,0,,,,,,,,,,,,,,,,1218,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Lantana camara,,Lantana camara,,yes,no,no,,2,0,,,,,,,,,,,,,,,,1219,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,,2,0,,,,,,,,,,,,,,,,1220,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Leucophyllum,,Leucophyllum,,no,no,no,,5,0,,,,,,,,,,,,,,,,1221,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Pittosporum tobira,,Pittosporum tobira,,yes,no,no,,3,0,,,,,,,,,,,,,,,,1222,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Tecomaria capensis,,Tecomaria capensis,,yes,no,no,,1,0,,,,,,,,,,,,,,,,1223,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Aloe,,Aloe,,no,no,no,,2,0,,,,,,,,,,,,,,,,1224,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Rosa,,Rosa,,no,no,no,,1,0,,,,,,,,,,,,,,,,1225,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,,3,0,,,,,,,,,,,,,,,,1226,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Nerium oleander,,Nerium oleander,,yes,no,no,,9,0,,,,,,,,,,,,,,,,1227,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Asparagus,,Asparagus,A. aethiopicus ,yes,no,no,,0,1,,,,,,,,,,,,,,,,1228,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Portulacaria afra,,Portulacaria afra,,yes,no,no,,0,2,,,,,,,,,,,,,,,,1229,ESCA_shrub_survey,80,242612697,d597c3d0-e538-4afe-9180-baa092293393,2023-05-31 21:55:19,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Nerium oleander,,Nerium oleander,,yes,no,no,11,,,,,,,,,,,,,,,,,,1230,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Nerium oleander,,Nerium oleander,,yes,no,no,,,,,,,,,1231,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Bougainvillea,,Bougainvillea,,no,no,no,11,,,,,,,,,,,,,,,,,,1232,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Bougainvillea,,Bougainvillea,,no,no,no,,,,,,,,,1233,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ruellia brittoniana,,Ruellia brittoniana,,yes,no,no,11,,,,,,,,,,,,,,,,,,1234,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ruellia brittoniana,,Ruellia brittoniana,,yes,no,no,,,,,,,,,1235,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Carissa grandiflora,,Carissa grandiflora,,yes,no,no,9,,,,,,,,,,,,,,,,,,1236,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Carissa grandiflora,,Carissa grandiflora,,yes,no,no,,,,,,,,,1237,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Leucophyllum,,Leucophyllum,,no,no,no,5,,,,,,,,,,,,,,,,,,1238,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Leucophyllum,,Leucophyllum,,no,no,no,,,,,,,,,1239,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Fraxinus,,Fraxinus,,no,no,no,1,,,,,,,,,,,,,,,,,,1240,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Fraxinus,,Fraxinus,,no,no,no,,,,,,,,,1241,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Tecoma stans,,Tecoma stans,,yes,no,no,,,,,,,,,1242,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Tecoma stans,,Tecoma stans,,yes,no,no,1,,,,,,,,,,,,,,,,,,1243,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lantana camara,,Lantana camara,,yes,no,no,2,,,,,,,,,,,,,,,,,,1244,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lantana camara,,Lantana camara,,yes,no,no,,,,,,,,,1245,ESCA_shrub_survey,81,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Bougainvillea,,Bougainvillea,,no,no,no,2,,,,,,,,,,,,,,,,,,1246,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rosa,,Rosa,,no,no,no,2,,,,,,,,,,,,,,,,,,1247,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Bougainvillea,,Bougainvillea,,no,no,no,,,,,,,,,1248,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rosa,,Rosa,,no,no,no,,,,,,,,,1249,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Tecoma stans,,Tecoma stans,,yes,no,no,4,,,,,,,,,,,,,,,,,,1250,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Tecoma stans,,Tecoma stans,,yes,no,no,,,,,,,,,1251,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Portulacaria afra,,Portulacaria afra,,yes,no,no,1,,,,,,,,,,,,,,,,,,1252,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Portulacaria afra,,Portulacaria afra,,yes,no,no,,,,,,,,,1253,ESCA_shrub_survey,82,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Nerium oleander,,Nerium oleander,,yes,no,yes,,,,,,,,,,,,,,,,,,,1254,ESCA_shrub_survey,83,242872058,c393751e-e644-4a4f-998f-e3ed46fc9388,2023-06-01 21:10:27,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Tecoma stans,,Tecoma stans,,yes,no,no,,2,12,,,,,,,,,,,,,,,,1255,ESCA_shrub_survey,83,242872058,c393751e-e644-4a4f-998f-e3ed46fc9388,2023-06-01 21:10:27,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Euonymus japonica,,Euonymus japonica,,yes,no,no,,9,0,,,,,,,,,,,,,,,,1256,ESCA_shrub_survey,83,242872058,c393751e-e644-4a4f-998f-e3ed46fc9388,2023-06-01 21:10:27,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
